start;measure
0.386031746;1.5
1.105850340;2
2.230204082;3
3.496054422;4
6.193197279;5
7.500045351;6
8.777142857;7
9.952653061;8
11.372698413;9
12.921904762;10
14.431201814;11
16.045714286;12
17.890975057;13
19.272562358;14
20.571428571;15
21.890612245;16
23.299047619;17
24.542040816;18
25.841632653;19
27.229387755;20
28.756462585;21
30.077460317;22
31.320816327;23
32.632380952;24
33.911292517;25
35.177142857;26
36.397278912;27
37.694693878;28
39.103854875;29
40.477460317;30
41.798820862;31
43.098775510;32
44.397278912;33
45.669773243;34
46.988480726;35
48.287346939;36
49.567346939;37
50.742857143;38
52.026122449;39
53.254965986;40
54.648163265;41
55.967346939;42
57.469387755;43
61.648979592;44
63.198911565;45
64.613877551;46
65.959183673;47
67.418412698;48
68.754285714;49
70.027755102;50
71.439727891;51
72.741587302;52
74.087165533;53
75.319727891;54
76.654875283;55
78.115918367;56
80.139319728;57
81.610884354;58
82.873469388;59
84.179591837;60
85.646802721;61
86.970340136;62
88.276462585;63
89.600000000;64
91.097687075;65
92.403809524;66
93.646077098;67
95.016054422;68
96.281541950;69
97.599274376;70
98.838639456;71
100.162176871;72
102.426122449;73
104.153106576;74
106.138412698;75
107.944489796;76
109.923265306;77
111.516734694;78
112.988299320;79
114.308934240;80
115.707936508;81
118.236734694;82
119.936870748;83
121.480997732;84
122.993197279;85
124.612789116;86
126.484897959;87
128.174149660;88
129.922902494;89
131.824036281;90
134.421768707;91
137.769795918;92
140.241269841;93
142.576326531;94
144.790204082;95
147.191292517;96
149.472653061;97
151.562448980;98
153.795918367;99
156.464761905;100
158.504489796;101
160.561632653;102
162.716734694;103
165.590204082;104
168.193741497;105
170.599183673;106
172.728163265;107
175.164081633;108
177.644263039;109
180.163628118;110
182.643809524;111
184.894693878;112
187.176054422;113
189.579319728;114
191.709750567;115
193.843083900;116
196.186848073;117
198.400000000;118
200.540589569;119
202.745034014;120
205.087346939;121
207.441269841;122
209.545578231;123
211.352380952;124
213.124353741;125
214.784580499;126
216.453514739;127
218.697142857;128
220.773877551;129
223.271473923;130
225.671836735;131
229.093877551;132
232.838095238;133
234.161632653;134
235.357460317;135
236.566349206;136
237.998730159;137
239.449977324;138
241.137777778;139
242.579591837;140
243.887891156;141
245.194013605;142
246.479818594;143
247.710476190;144
248.990476190;145
250.361904762;146
251.808798186;147
253.126530612;148
254.491428571;149
255.808435374;150
257.175510204;151
258.525170068;152
260.063492063;153
262.855691610;154
265.978775510;155
268.930612245;156
271.481904762;157
274.227664399;158
276.673015873;159
279.614693878;160
282.240000000;161
284.989387755;162
287.674920635;163
290.261043084;164
292.896507937;165
295.239183673;166
296.495600907;167
297.621768707;168
298.707301587;169
299.734784580;170
300.728888889;171
301.749841270;172
302.733061224;173
303.705396825;174
304.666122449;175
305.635555556;176
306.631111111;177
307.944489796;178
310.778775510;179
313.853968254;180
316.952380952;181
320.174149660;182
323.186938776;183
326.217142857;184
329.831111111;185
332.756462585;186
335.671133787;187
338.337959184;187.999
